employee_id,email,gender,marital_status,number_of_dependents,education_level,health_plan,contract_type,probation_completed
EMP_47902,emp_47902@company.com,Female,Single,0,Masters,Premium,Permanent,True
EMP_47903,emp_47903@company.com,Male,Widowed,0,Bachelors,Basic,Permanent,True
EMP_47904,emp_47904@company.com,Male,Widowed,1,High School,Basic,Permanent,True
EMP_47905,emp_47905@company.com,Female,Married,0,High School,Standard,Permanent,True
EMP_47906,emp_47906@company.com,Male,Widowed,1,Masters,Standard,Permanent,True
EMP_47907,emp_47907@company.com,Male,Single,3,PhD,Basic,Permanent,True
EMP_47908,emp_47908@company.com,Male,Divorced,0,High School,Basic,Permanent,True
EMP_47909,emp_47909@company.com,Female,Divorced,1,Bachelors,Standard,Permanent,True
EMP_47910,emp_47910@company.com,Male,Divorced,0,Bachelors,Basic,Permanent,True
EMP_47911,emp_47911@company.com,Female,Divorced,2,Bachelors,Basic,Permanent,True
EMP_47912,emp_47912@company.com,Female,Married,1,PhD,Basic,Permanent,True
EMP_47913,emp_47913@company.com,Male,Married,1,Bachelors,Basic,Permanent,True
EMP_47914,emp_47914@company.com,Male,Widowed,0,Bachelors,Standard,Permanent,True
EMP_47915,emp_47915@company.com,Male,Widowed,4,Bachelors,Basic,Permanent,True
EMP_47916,emp_47916@company.com,Male,Divorced,1,High School,Basic,Permanent,True
EMP_47917,emp_47917@company.com,Male,Divorced,2,High School,Standard,Permanent,True
EMP_47918,emp_47918@company.com,Female,Widowed,2,Masters,Standard,Permanent,True
EMP_47919,emp_47919@company.com,Male,Single,2,Masters,Standard,Contractor,True
EMP_47920,emp_47920@company.com,Male,Single,2,High School,Standard,Permanent,True
EMP_47921,emp_47921@company.com,Male,Divorced,3,High School,Basic,Permanent,True
EMP_47922,emp_47922@company.com,Female,Widowed,0,High School,Standard,Permanent,True
EMP_47923,emp_47923@company.com,Male,Married,1,High School,Basic,Permanent,True
EMP_47924,emp_47924@company.com,Male,Single,0,Bachelors,Basic,Permanent,True
EMP_47925,emp_47925@company.com,Other,Widowed,1,High School,Basic,Permanent,True
EMP_47926,emp_47926@company.com,Female,Widowed,3,Masters,Basic,Permanent,True
EMP_47927,emp_47927@company.com,Female,Single,1,Bachelors,Basic,Permanent,True
EMP_47928,emp_47928@company.com,Female,Divorced,0,Bachelors,Standard,Permanent,True
EMP_47929,emp_47929@company.com,Female,Married,2,Bachelors,Basic,Permanent,True
EMP_47930,emp_47930@company.com,Female,Single,0,Bachelors,Basic,Temporary,True
EMP_47931,emp_47931@company.com,Male,Divorced,3,Bachelors,Basic,Permanent,True
EMP_47932,emp_47932@company.com,Female,Married,0,Bachelors,Standard,Permanent,True
EMP_47933,emp_47933@company.com,Male,Widowed,0,High School,Basic,Temporary,True
EMP_47934,emp_47934@company.com,Male,Divorced,0,Bachelors,Standard,Permanent,True
EMP_47935,emp_47935@company.com,Other,Married,2,High School,Standard,Permanent,True
EMP_47936,emp_47936@company.com,Male,Married,0,Bachelors,Basic,Contractor,True
EMP_47937,emp_47937@company.com,Male,Widowed,0,High School,Standard,Contractor,True
EMP_47938,emp_47938@company.com,Male,Divorced,0,Masters,Standard,Contractor,True
EMP_47939,emp_47939@company.com,Male,Married,0,Bachelors,Basic,Permanent,True
EMP_47940,emp_47940@company.com,Male,Married,0,High School,Basic,Permanent,True
EMP_47941,emp_47941@company.com,Male,Divorced,0,Bachelors,Standard,Temporary,True
EMP_47942,emp_47942@company.com,Other,Married,1,PhD,Basic,Permanent,True
EMP_47943,emp_47943@company.com,Male,Widowed,0,Bachelors,Basic,Permanent,True
EMP_47944,emp_47944@company.com,Male,Single,1,Bachelors,Basic,Permanent,True
EMP_47945,emp_47945@company.com,Female,Divorced,1,High School,Standard,Permanent,True
EMP_47946,emp_47946@company.com,Female,Single,1,Bachelors,Basic,Permanent,True
EMP_47947,emp_47947@company.com,Female,Single,2,Bachelors,Basic,Permanent,True
EMP_47948,emp_47948@company.com,Female,Divorced,1,Bachelors,Basic,Permanent,True
EMP_47949,emp_47949@company.com,Other,Divorced,0,High School,Standard,Permanent,True
EMP_47950,emp_47950@company.com,Male,Single,0,Bachelors,Standard,Permanent,True
EMP_47951,emp_47951@company.com,Male,Single,0,Bachelors,Standard,Permanent,True
EMP_47952,emp_47952@company.com,Male,Married,0,Bachelors,Standard,Permanent,True
EMP_47953,emp_47953@company.com,Male,Single,0,Bachelors,Standard,Permanent,True
EMP_47954,emp_47954@company.com,Male,Married,0,High School,Standard,Contractor,True
EMP_47955,emp_47955@company.com,Female,Divorced,0,High School,Standard,Temporary,True
EMP_47956,emp_47956@company.com,Male,Divorced,0,Bachelors,Premium,Permanent,True
EMP_47957,emp_47957@company.com,Female,Widowed,0,High School,Basic,Permanent,True
EMP_47958,emp_47958@company.com,Male,Divorced,1,Bachelors,Basic,Permanent,True
EMP_47959,emp_47959@company.com,Male,Divorced,1,Bachelors,Premium,Permanent,True
EMP_47960,emp_47960@company.com,Female,Single,0,High School,Basic,Contractor,True
EMP_47961,emp_47961@company.com,Male,Married,0,High School,Basic,Temporary,True
EMP_47962,emp_47962@company.com,Male,Widowed,0,High School,Basic,Permanent,True
EMP_47963,emp_47963@company.com,Male,Single,2,Bachelors,Basic,Permanent,True
EMP_47964,emp_47964@company.com,Male,Divorced,1,High School,Basic,Permanent,True
EMP_47965,emp_47965@company.com,Female,Divorced,2,High School,Basic,Permanent,True
EMP_47966,emp_47966@company.com,Male,Married,2,Bachelors,Standard,Permanent,True
EMP_47967,emp_47967@company.com,Male,Single,0,Bachelors,Basic,Permanent,True
EMP_47968,emp_47968@company.com,Female,Married,0,Masters,Standard,Permanent,True
EMP_47969,emp_47969@company.com,Male,Widowed,1,High School,Basic,Temporary,True
EMP_47970,emp_47970@company.com,Female,Divorced,2,PhD,Premium,Contractor,True
EMP_47971,emp_47971@company.com,Female,Divorced,2,Masters,Premium,Permanent,True
EMP_47972,emp_47972@company.com,Male,Divorced,2,Bachelors,Premium,Contractor,True
EMP_47973,emp_47973@company.com,Other,Single,0,Bachelors,Basic,Permanent,True
EMP_47974,emp_47974@company.com,Female,Widowed,0,Bachelors,Standard,Permanent,True
EMP_47975,emp_47975@company.com,Female,Married,1,High School,Basic,Permanent,True
EMP_47976,emp_47976@company.com,Female,Single,3,Masters,Standard,Contractor,True
EMP_47977,emp_47977@company.com,Female,Married,1,Bachelors,Basic,Permanent,True
EMP_47978,emp_47978@company.com,Male,Married,2,High School,Premium,Permanent,True
EMP_47979,emp_47979@company.com,Female,Married,0,PhD,Premium,Permanent,True
EMP_47980,emp_47980@company.com,Female,Single,0,Bachelors,Standard,Permanent,True
EMP_47981,emp_47981@company.com,Female,Married,1,High School,Premium,Temporary,True
EMP_47982,emp_47982@company.com,Female,Single,0,High School,Basic,Contractor,True
EMP_47983,emp_47983@company.com,Male,Married,1,High School,Basic,Permanent,True
EMP_47984,emp_47984@company.com,Female,Widowed,2,High School,Standard,Permanent,True
EMP_47985,emp_47985@company.com,Female,Single,0,High School,Basic,Contractor,True
EMP_47986,emp_47986@company.com,Male,Divorced,0,Bachelors,Basic,Temporary,True
EMP_47987,emp_47987@company.com,Male,Divorced,1,Masters,Basic,Permanent,True
EMP_47988,emp_47988@company.com,Female,Widowed,1,High School,Basic,Contractor,True
EMP_47989,emp_47989@company.com,Female,Divorced,0,Masters,Premium,Temporary,True
EMP_47990,emp_47990@company.com,Female,Widowed,2,Bachelors,Premium,Permanent,True
EMP_47991,emp_47991@company.com,Male,Married,1,High School,Standard,Permanent,True
EMP_47992,emp_47992@company.com,Female,Widowed,1,Bachelors,Basic,Temporary,True
EMP_47993,emp_47993@company.com,Male,Single,4,PhD,Standard,Permanent,True
EMP_47994,emp_47994@company.com,Male,Single,1,Bachelors,Basic,Permanent,True
EMP_47995,emp_47995@company.com,Female,Single,1,High School,Standard,Permanent,True
EMP_47996,emp_47996@company.com,Female,Single,0,Bachelors,Premium,Permanent,True
EMP_47997,emp_47997@company.com,Male,Divorced,1,Masters,Basic,Permanent,True
EMP_47998,emp_47998@company.com,Male,Married,1,High School,Standard,Permanent,True
EMP_47999,emp_47999@company.com,Female,Single,0,High School,Basic,Permanent,True
EMP_48000,emp_48000@company.com,Female,Married,1,Bachelors,Basic,Contractor,True
EMP_48001,emp_48001@company.com,Female,Divorced,2,High School,Premium,Permanent,True
EMP_48002,emp_48002@company.com,Female,Single,2,Masters,Premium,Permanent,True
EMP_48003,emp_48003@company.com,Female,Married,0,High School,Standard,Permanent,True
EMP_48004,emp_48004@company.com,Male,Widowed,1,High School,Basic,Permanent,True
EMP_48005,emp_48005@company.com,Female,Widowed,2,Bachelors,Basic,Permanent,True
EMP_48006,emp_48006@company.com,Male,Married,0,Bachelors,Premium,Permanent,True
EMP_48007,emp_48007@company.com,Female,Divorced,0,Bachelors,Basic,Permanent,True
EMP_48008,emp_48008@company.com,Female,Divorced,1,Bachelors,Basic,Temporary,True
EMP_48009,emp_48009@company.com,Male,Married,1,Bachelors,Basic,Permanent,True
EMP_48010,emp_48010@company.com,Male,Widowed,1,High School,Premium,Permanent,True
EMP_48011,emp_48011@company.com,Female,Single,0,Masters,Basic,Permanent,True
EMP_48012,emp_48012@company.com,Female,Widowed,0,Bachelors,Basic,Permanent,True
EMP_48013,emp_48013@company.com,Female,Widowed,0,PhD,Basic,Permanent,True
EMP_48014,emp_48014@company.com,Male,Single,2,Bachelors,Basic,Permanent,True
EMP_48015,emp_48015@company.com,Female,Married,1,Masters,Basic,Permanent,True
EMP_48016,emp_48016@company.com,Female,Single,2,Bachelors,Basic,Permanent,True
EMP_48017,emp_48017@company.com,Female,Widowed,1,Bachelors,Basic,Permanent,True
EMP_48018,emp_48018@company.com,Female,Divorced,1,Bachelors,Basic,Permanent,True
EMP_48019,emp_48019@company.com,Male,Divorced,0,High School,Standard,Permanent,True
EMP_48020,emp_48020@company.com,Male,Widowed,3,Bachelors,Basic,Permanent,True
EMP_48021,emp_48021@company.com,Male,Divorced,0,High School,Basic,Temporary,True
EMP_48022,emp_48022@company.com,Female,Single,0,Bachelors,Premium,Permanent,True
EMP_48023,emp_48023@company.com,Male,Widowed,1,High School,Standard,Permanent,True
EMP_48024,emp_48024@company.com,Female,Divorced,1,Bachelors,Standard,Contractor,True
EMP_48025,emp_48025@company.com,Male,Widowed,2,High School,Basic,Permanent,True
EMP_48026,emp_48026@company.com,Other,Single,0,Masters,Basic,Permanent,True
EMP_48027,emp_48027@company.com,Male,Married,2,Bachelors,Basic,Permanent,True
EMP_48028,emp_48028@company.com,Female,Married,1,High School,Standard,Permanent,True
EMP_48029,emp_48029@company.com,Female,Widowed,2,High School,Standard,Permanent,True
EMP_48030,emp_48030@company.com,Female,Divorced,1,Bachelors,Basic,Permanent,True
EMP_48031,emp_48031@company.com,Male,Single,0,High School,Basic,Permanent,True
EMP_48032,emp_48032@company.com,Female,Single,1,High School,Premium,Permanent,True
EMP_48033,emp_48033@company.com,Female,Single,4,Bachelors,Premium,Contractor,True
EMP_48034,emp_48034@company.com,Male,Married,1,Bachelors,Basic,Permanent,True
EMP_48035,emp_48035@company.com,Female,Married,1,Bachelors,Basic,Temporary,True
EMP_48036,emp_48036@company.com,Female,Single,0,Bachelors,Standard,Permanent,True
EMP_48037,emp_48037@company.com,Female,Divorced,0,High School,Premium,Permanent,True
EMP_48038,emp_48038@company.com,Female,Married,1,High School,Premium,Temporary,True
EMP_48039,emp_48039@company.com,Male,Married,1,High School,Basic,Temporary,True
EMP_48040,emp_48040@company.com,Female,Widowed,3,Bachelors,Standard,Contractor,True
EMP_48041,emp_48041@company.com,Female,Single,0,Masters,Basic,Permanent,True
EMP_48042,emp_48042@company.com,Male,Widowed,1,Bachelors,Basic,Permanent,True
EMP_48043,emp_48043@company.com,Male,Single,0,High School,Basic,Permanent,True
EMP_48044,emp_48044@company.com,Female,Single,0,Bachelors,Basic,Permanent,True
EMP_48045,emp_48045@company.com,Female,Widowed,0,High School,Basic,Permanent,True
EMP_48046,emp_48046@company.com,Female,Widowed,1,Bachelors,Premium,Permanent,True
EMP_48047,emp_48047@company.com,Male,Divorced,0,Masters,Basic,Permanent,True
EMP_48048,emp_48048@company.com,Female,Married,0,Masters,Standard,Permanent,True
EMP_48049,emp_48049@company.com,Male,Single,2,Masters,Premium,Permanent,True
EMP_48050,emp_48050@company.com,Male,Single,2,Bachelors,Standard,Permanent,True
EMP_48051,emp_48051@company.com,Male,Divorced,1,Bachelors,Basic,Contractor,True
EMP_48052,emp_48052@company.com,Female,Widowed,0,High School,Basic,Permanent,True
EMP_48053,emp_48053@company.com,Female,Single,0,Bachelors,Basic,Permanent,True
EMP_48054,emp_48054@company.com,Male,Divorced,0,High School,Basic,Permanent,True
EMP_48055,emp_48055@company.com,Female,Divorced,1,High School,Standard,Permanent,True
EMP_48056,emp_48056@company.com,Female,Single,0,High School,Standard,Permanent,True
EMP_48057,emp_48057@company.com,Female,Married,0,Bachelors,Basic,Permanent,True
EMP_48058,emp_48058@company.com,Female,Married,0,High School,Basic,Permanent,True
EMP_48059,emp_48059@company.com,Male,Widowed,3,Bachelors,Basic,Permanent,True
EMP_48060,emp_48060@company.com,Male,Divorced,0,Bachelors,Standard,Permanent,True
EMP_48061,emp_48061@company.com,Other,Divorced,4,Masters,Basic,Permanent,True
EMP_48062,emp_48062@company.com,Male,Widowed,3,Masters,Premium,Permanent,True
EMP_48063,emp_48063@company.com,Female,Widowed,3,High School,Premium,Permanent,True
EMP_48064,emp_48064@company.com,Other,Married,0,Bachelors,Basic,Permanent,True
EMP_48065,emp_48065@company.com,Male,Divorced,1,Masters,Basic,Permanent,True
EMP_48066,emp_48066@company.com,Female,Married,3,Bachelors,Basic,Permanent,True
EMP_48067,emp_48067@company.com,Female,Married,1,Masters,Basic,Permanent,True
EMP_48068,emp_48068@company.com,Male,Divorced,1,High School,Basic,Contractor,True
EMP_48069,emp_48069@company.com,Male,Single,0,High School,Premium,Temporary,True
EMP_48070,emp_48070@company.com,Male,Widowed,2,Bachelors,Standard,Temporary,True
EMP_48071,emp_48071@company.com,Female,Single,0,High School,Basic,Contractor,True
EMP_48072,emp_48072@company.com,Male,Divorced,2,High School,Basic,Permanent,True
EMP_48073,emp_48073@company.com,Male,Married,0,Bachelors,Basic,Permanent,True
EMP_48074,emp_48074@company.com,Male,Divorced,2,Bachelors,Basic,Permanent,True
EMP_48075,emp_48075@company.com,Male,Married,0,Bachelors,Premium,Permanent,True
EMP_48076,emp_48076@company.com,Male,Single,2,PhD,Basic,Permanent,True
EMP_48077,emp_48077@company.com,Female,Married,1,High School,Basic,Temporary,True
EMP_48078,emp_48078@company.com,Female,Divorced,0,Masters,Basic,Permanent,True
EMP_48079,emp_48079@company.com,Male,Single,1,Bachelors,Basic,Contractor,True
EMP_48080,emp_48080@company.com,Female,Divorced,1,Bachelors,Premium,Temporary,True
EMP_48081,emp_48081@company.com,Female,Single,0,High School,Standard,Permanent,True
EMP_48082,emp_48082@company.com,Female,Divorced,1,High School,Basic,Contractor,True
EMP_48083,emp_48083@company.com,Female,Widowed,1,High School,Premium,Permanent,True
EMP_48084,emp_48084@company.com,Male,Divorced,1,Bachelors,Basic,Permanent,True
EMP_48085,emp_48085@company.com,Male,Married,0,Masters,Basic,Permanent,True
EMP_48086,emp_48086@company.com,Female,Single,0,Bachelors,Basic,Permanent,True
EMP_48087,emp_48087@company.com,Male,Single,1,High School,Basic,Permanent,True
EMP_48088,emp_48088@company.com,Female,Married,2,PhD,Standard,Temporary,True
EMP_48089,emp_48089@company.com,Male,Divorced,2,Bachelors,Premium,Permanent,True
EMP_48090,emp_48090@company.com,Female,Single,1,Masters,Standard,Permanent,True
EMP_48091,emp_48091@company.com,Female,Married,0,Bachelors,Basic,Permanent,True
EMP_48092,emp_48092@company.com,Male,Single,1,Bachelors,Premium,Permanent,True
EMP_48093,emp_48093@company.com,Female,Divorced,0,Bachelors,Basic,Permanent,True
EMP_48094,emp_48094@company.com,Male,Divorced,0,High School,Standard,Permanent,True
EMP_48095,emp_48095@company.com,Male,Single,3,Bachelors,Basic,Permanent,True
EMP_48096,emp_48096@company.com,Female,Married,0,Bachelors,Basic,Permanent,True
EMP_48097,emp_48097@company.com,Female,Single,0,Bachelors,Basic,Contractor,True
EMP_48098,emp_48098@company.com,Female,Widowed,0,High School,Standard,Permanent,True
EMP_48099,emp_48099@company.com,Male,Married,1,PhD,Basic,Contractor,True
EMP_48100,emp_48100@company.com,Male,Married,0,Bachelors,Basic,Permanent,True
EMP_48101,emp_48101@company.com,Female,Married,1,Bachelors,Basic,Contractor,True
EMP_48102,emp_48102@company.com,Female,Divorced,1,Bachelors,Standard,Permanent,True
EMP_48103,emp_48103@company.com,Female,Single,3,Bachelors,Basic,Permanent,True
EMP_48104,emp_48104@company.com,Male,Married,2,Bachelors,Basic,Contractor,True
EMP_48105,emp_48105@company.com,Male,Married,0,Bachelors,Basic,Contractor,True
EMP_48106,emp_48106@company.com,Female,Widowed,1,Bachelors,Basic,Permanent,True
EMP_48107,emp_48107@company.com,Male,Single,2,Bachelors,Standard,Permanent,True
EMP_48108,emp_48108@company.com,Female,Divorced,1,Bachelors,Basic,Permanent,True
EMP_48109,emp_48109@company.com,Female,Single,0,Bachelors,Basic,Permanent,True
EMP_48110,emp_48110@company.com,Female,Married,0,PhD,Standard,Permanent,True
EMP_48111,emp_48111@company.com,Male,Divorced,2,High School,Basic,Permanent,True
EMP_48112,emp_48112@company.com,Male,Widowed,0,High School,Standard,Permanent,True
EMP_48113,emp_48113@company.com,Other,Married,2,Bachelors,Standard,Permanent,True
EMP_48114,emp_48114@company.com,Male,Divorced,1,Bachelors,Basic,Temporary,True
EMP_48115,emp_48115@company.com,Female,Widowed,1,High School,Standard,Temporary,True
EMP_48116,emp_48116@company.com,Female,Divorced,0,High School,Basic,Permanent,True
EMP_48117,emp_48117@company.com,Male,Widowed,2,Bachelors,Standard,Permanent,True
EMP_48118,emp_48118@company.com,Female,Widowed,0,Bachelors,Basic,Permanent,True
EMP_48119,emp_48119@company.com,Female,Married,1,Bachelors,Standard,Permanent,True
EMP_48120,emp_48120@company.com,Male,Single,1,Masters,Standard,Permanent,True
EMP_48121,emp_48121@company.com,Female,Married,0,Bachelors,Standard,Temporary,True
EMP_48122,emp_48122@company.com,Male,Married,2,Bachelors,Premium,Contractor,True
EMP_48123,emp_48123@company.com,Female,Widowed,2,Bachelors,Standard,Permanent,True
EMP_48124,emp_48124@company.com,Male,Single,0,Masters,Standard,Permanent,True
EMP_48125,emp_48125@company.com,Male,Married,1,Bachelors,Basic,Permanent,True
EMP_48126,emp_48126@company.com,Male,Widowed,3,Bachelors,Standard,Permanent,True
EMP_48127,emp_48127@company.com,Male,Single,0,PhD,Basic,Permanent,True
EMP_48128,emp_48128@company.com,Female,Widowed,2,Bachelors,Standard,Permanent,True
EMP_48129,emp_48129@company.com,Female,Divorced,0,Bachelors,Basic,Permanent,True
EMP_48130,emp_48130@company.com,Female,Divorced,2,Bachelors,Premium,Permanent,True
EMP_48131,emp_48131@company.com,Male,Single,1,Bachelors,Standard,Permanent,True
EMP_48132,emp_48132@company.com,Female,Divorced,0,Bachelors,Standard,Temporary,True
EMP_48133,emp_48133@company.com,Male,Widowed,0,Bachelors,Basic,Permanent,True
EMP_48134,emp_48134@company.com,Female,Divorced,1,Bachelors,Premium,Permanent,True
EMP_48135,emp_48135@company.com,Other,Single,1,Bachelors,Basic,Permanent,True
EMP_48136,emp_48136@company.com,Male,Single,0,High School,Basic,Contractor,True
EMP_48137,emp_48137@company.com,Male,Divorced,1,Bachelors,Basic,Permanent,True
EMP_48138,emp_48138@company.com,Female,Married,0,Bachelors,Basic,Permanent,True
EMP_48139,emp_48139@company.com,Male,Single,1,High School,Premium,Permanent,True
EMP_48140,emp_48140@company.com,Male,Widowed,0,High School,Standard,Permanent,True
EMP_48141,emp_48141@company.com,Female,Single,1,Masters,Standard,Permanent,True
EMP_48142,emp_48142@company.com,Female,Married,1,High School,Premium,Temporary,True
EMP_48143,emp_48143@company.com,Female,Widowed,2,Masters,Standard,Permanent,True
EMP_48144,emp_48144@company.com,Male,Single,1,Masters,Premium,Permanent,True
EMP_48145,emp_48145@company.com,Female,Married,2,High School,Premium,Contractor,True
EMP_48146,emp_48146@company.com,Female,Single,3,Bachelors,Basic,Permanent,True
EMP_48147,emp_48147@company.com,Female,Widowed,2,Bachelors,Basic,Permanent,True
EMP_48148,emp_48148@company.com,Female,Married,1,Masters,Standard,Temporary,True
EMP_48149,emp_48149@company.com,Female,Divorced,0,Bachelors,Standard,Permanent,True
EMP_48150,emp_48150@company.com,Male,Divorced,1,Bachelors,Basic,Permanent,True
EMP_48151,emp_48151@company.com,Male,Widowed,2,Bachelors,Standard,Permanent,True
EMP_48152,emp_48152@company.com,Male,Single,1,High School,Basic,Permanent,True
EMP_48153,emp_48153@company.com,Female,Single,3,Bachelors,Basic,Permanent,True
EMP_48154,emp_48154@company.com,Male,Married,2,Masters,Basic,Temporary,True
EMP_48155,emp_48155@company.com,Male,Widowed,0,Masters,Premium,Permanent,True
EMP_48156,emp_48156@company.com,Male,Widowed,1,Bachelors,Basic,Permanent,True
EMP_48157,emp_48157@company.com,Male,Married,1,High School,Standard,Permanent,True
EMP_48158,emp_48158@company.com,Male,Married,1,Bachelors,Basic,Permanent,True
EMP_48159,emp_48159@company.com,Female,Married,0,High School,Basic,Permanent,True
EMP_48160,emp_48160@company.com,Female,Single,0,Masters,Basic,Permanent,True
EMP_48161,emp_48161@company.com,Female,Divorced,3,Bachelors,Standard,Permanent,True
EMP_48162,emp_48162@company.com,Male,Married,1,Masters,Basic,Contractor,True
EMP_48163,emp_48163@company.com,Female,Divorced,0,Bachelors,Premium,Contractor,True
EMP_48164,emp_48164@company.com,Male,Widowed,3,Bachelors,Standard,Permanent,True
EMP_48165,emp_48165@company.com,Male,Married,2,Masters,Standard,Permanent,True
EMP_48166,emp_48166@company.com,Female,Divorced,1,Bachelors,Premium,Contractor,True
EMP_48167,emp_48167@company.com,Female,Married,1,Bachelors,Premium,Permanent,True
EMP_48168,emp_48168@company.com,Female,Divorced,2,High School,Premium,Permanent,True
EMP_48169,emp_48169@company.com,Male,Single,0,Masters,Basic,Permanent,True
EMP_48170,emp_48170@company.com,Male,Single,1,Bachelors,Premium,Permanent,True
EMP_48171,emp_48171@company.com,Female,Divorced,1,Bachelors,Basic,Temporary,True
EMP_48172,emp_48172@company.com,Female,Married,0,Bachelors,Standard,Permanent,True
EMP_48173,emp_48173@company.com,Female,Divorced,0,Bachelors,Basic,Permanent,True
EMP_48174,emp_48174@company.com,Male,Widowed,1,High School,Premium,Permanent,True
EMP_48175,emp_48175@company.com,Female,Single,1,High School,Basic,Contractor,True
EMP_48176,emp_48176@company.com,Other,Single,2,Bachelors,Standard,Permanent,True
EMP_48177,emp_48177@company.com,Female,Married,1,Masters,Basic,Permanent,True
EMP_48178,emp_48178@company.com,Male,Married,3,Bachelors,Premium,Permanent,True
EMP_48179,emp_48179@company.com,Female,Single,2,High School,Basic,Permanent,True
EMP_48180,emp_48180@company.com,Male,Single,0,High School,Premium,Temporary,True
EMP_48181,emp_48181@company.com,Female,Divorced,2,Bachelors,Basic,Permanent,True
EMP_48182,emp_48182@company.com,Male,Widowed,3,PhD,Basic,Permanent,True
EMP_48183,emp_48183@company.com,Male,Single,2,Bachelors,Standard,Permanent,True
EMP_48184,emp_48184@company.com,Female,Widowed,0,High School,Standard,Permanent,True
EMP_48185,emp_48185@company.com,Male,Married,1,Bachelors,Basic,Permanent,True
EMP_48186,emp_48186@company.com,Female,Divorced,2,Bachelors,Basic,Permanent,True
EMP_48187,emp_48187@company.com,Female,Widowed,0,High School,Basic,Temporary,True
EMP_48188,emp_48188@company.com,Male,Widowed,1,High School,Basic,Permanent,True
EMP_48189,emp_48189@company.com,Male,Married,0,Masters,Premium,Permanent,True
EMP_48190,emp_48190@company.com,Female,Widowed,1,Bachelors,Basic,Permanent,True
EMP_48191,emp_48191@company.com,Female,Single,0,Bachelors,Premium,Permanent,True
EMP_48192,emp_48192@company.com,Female,Single,1,Bachelors,Standard,Permanent,True
EMP_48193,emp_48193@company.com,Male,Single,1,Bachelors,Basic,Permanent,True
EMP_48194,emp_48194@company.com,Female,Married,1,High School,Premium,Contractor,True
EMP_48195,emp_48195@company.com,Male,Single,1,High School,Premium,Permanent,True
EMP_48196,emp_48196@company.com,Female,Married,0,Bachelors,Standard,Permanent,True
EMP_48197,emp_48197@company.com,Male,Divorced,0,Masters,Standard,Permanent,True
EMP_48198,emp_48198@company.com,Male,Married,2,High School,Basic,Permanent,True
EMP_48199,emp_48199@company.com,Other,Widowed,3,High School,Basic,Temporary,True
EMP_48200,emp_48200@company.com,Male,Single,1,Bachelors,Basic,Permanent,True
EMP_48201,emp_48201@company.com,Female,Widowed,1,Bachelors,Basic,Permanent,True
EMP_48202,emp_48202@company.com,Female,Divorced,0,High School,Standard,Contractor,True
EMP_48203,emp_48203@company.com,Male,Widowed,0,Masters,Standard,Permanent,True
EMP_48204,emp_48204@company.com,Female,Single,0,Bachelors,Basic,Permanent,True
EMP_48205,emp_48205@company.com,Male,Divorced,1,Bachelors,Basic,Permanent,True
EMP_48206,emp_48206@company.com,Male,Married,2,High School,Standard,Permanent,True
EMP_48207,emp_48207@company.com,Female,Divorced,1,High School,Basic,Permanent,True
EMP_48208,emp_48208@company.com,Male,Widowed,0,Masters,Standard,Permanent,True
EMP_48209,emp_48209@company.com,Female,Divorced,2,High School,Standard,Permanent,True
EMP_48210,emp_48210@company.com,Female,Widowed,2,Bachelors,Standard,Permanent,True
EMP_48211,emp_48211@company.com,Female,Divorced,2,PhD,Basic,Permanent,True
EMP_48212,emp_48212@company.com,Male,Married,1,Bachelors,Standard,Permanent,True
EMP_48213,emp_48213@company.com,Female,Widowed,0,Bachelors,Premium,Permanent,True
EMP_48214,emp_48214@company.com,Male,Divorced,1,High School,Standard,Temporary,True
EMP_48215,emp_48215@company.com,Male,Widowed,0,High School,Premium,Permanent,True
EMP_48216,emp_48216@company.com,Female,Widowed,0,High School,Basic,Permanent,True
EMP_48217,emp_48217@company.com,Other,Single,0,Masters,Basic,Permanent,True
EMP_48218,emp_48218@company.com,Other,Single,0,Masters,Basic,Contractor,True
EMP_48219,emp_48219@company.com,Female,Widowed,1,Masters,Standard,Permanent,True
EMP_48220,emp_48220@company.com,Female,Divorced,3,High School,Standard,Permanent,True
EMP_48221,emp_48221@company.com,Male,Married,2,Bachelors,Basic,Permanent,True
EMP_48222,emp_48222@company.com,Female,Married,1,High School,Standard,Permanent,True
EMP_48223,emp_48223@company.com,Male,Single,0,High School,Premium,Permanent,True
EMP_48224,emp_48224@company.com,Female,Single,0,PhD,Basic,Permanent,True
EMP_48225,emp_48225@company.com,Female,Single,1,High School,Premium,Permanent,True
EMP_48226,emp_48226@company.com,Female,Married,4,High School,Standard,Permanent,True
EMP_48227,emp_48227@company.com,Male,Single,2,High School,Standard,Permanent,True
EMP_48228,emp_48228@company.com,Female,Single,1,Bachelors,Basic,Permanent,True
EMP_48229,emp_48229@company.com,Male,Widowed,3,Masters,Premium,Permanent,True
EMP_48230,emp_48230@company.com,Female,Married,2,Bachelors,Standard,Permanent,True
EMP_48231,emp_48231@company.com,Female,Widowed,3,Bachelors,Standard,Permanent,True
EMP_48232,emp_48232@company.com,Male,Married,3,Bachelors,Basic,Permanent,True
EMP_48233,emp_48233@company.com,Male,Widowed,1,Bachelors,Standard,Temporary,True
EMP_48234,emp_48234@company.com,Other,Widowed,3,Bachelors,Standard,Permanent,True
EMP_48235,emp_48235@company.com,Female,Married,0,Bachelors,Standard,Permanent,True
EMP_48236,emp_48236@company.com,Female,Married,1,Bachelors,Basic,Temporary,True
